User Rating Count,Price,Age Rating,Size,Original Release Date Month,Current Version Release Date Month,Original Release Date Year,Current Version Release Date Year,EN,ZH,DE,FR,ES,JA,RU,IT,KO,PT,Entertainment,Puzzle,Simulation,Action,Board,Role Playing,Casual,Card,Adventure,Family,Education,Sports,Trivia
-0.9999993405279536,-1.0,-1.0,-0.9944199304973976,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.999972961646095,-1.0,0.23076923076923084,-0.8744464948002874,-0.4545454545454546,-0.2727272727272727,0.6363636363636365,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999993405279536,-1.0,-1.0,-0.9925019958180198,0.2727272727272727,0.2727272727272727,0.09090909090909083,0.8181818181818181,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0
-0.9915422710041022,-0.9572826630473605,-0.23076923076923073,-0.9165060711415999,0.4545454545454546,1.0,-0.4545454545454546,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999980215838606,-1.0,-1.0,-0.9912968313180748,-0.6363636363636364,-0.6363636363636364,0.09090909090909083,0.09090909090909083,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-0.9518418828777888,1.0,0.09090909090909083,0.6363636363636365,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999821942547454,-1.0,0.23076923076923084,-0.848169613673146,-0.4545454545454546,-0.8181818181818181,0.2727272727272727,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999788968945131,-1.0,-0.23076923076923073,-0.9220277391241649,0.2727272727272727,0.2727272727272727,0.6363636363636365,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9999465827642364,-1.0,1.0,-0.8839466884400742,0.09090909090909083,-1.0,-0.4545454545454546,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9999663669256303,-1.0,-1.0,-0.9892592494206286,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9995832136666349,-0.9858561325808987,-1.0,-0.9886865789751732,0.09090909090909083,-0.2727272727272727,-1.0,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999960431677212,-0.9715693978141295,-1.0,-0.815095850196506,0.09090909090909083,-0.4545454545454546,0.2727272727272727,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9994612113380391,-1.0,0.23076923076923084,-0.611632176680976,0.2727272727272727,0.09090909090909083,0.4545454545454546,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999993405279536,-1.0,-1.0,-0.9912745602459415,-0.8181818181818181,-0.6363636363636364,-0.4545454545454546,-0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999973621118141,-1.0,-1.0,-0.9389741824935651,0.2727272727272727,-1.0,0.6363636363636365,0.8181818181818181,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999709832299556,-1.0,-0.23076923076923073,-0.9975862765615566,-0.8181818181818181,-0.8181818181818181,-0.6363636363636364,-0.6363636363636364,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999479017083294,-1.0,-1.0,-0.9688798512558824,0.6363636363636365,0.2727272727272727,0.4545454545454546,0.6363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,0.23076923076923084,-0.9155243503779621,1.0,1.0,0.09090909090909083,0.09090909090909083,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9998793166154971,-1.0,-1.0,-0.9702348304348616,-0.09090909090909094,0.4545454545454546,-0.09090909090909094,-0.09090909090909094,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999967026397677,-0.9858561325808987,-1.0,-0.9540609808539285,0.8181818181818181,0.8181818181818181,0.4545454545454546,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999973621118141,-1.0,-1.0,-0.9896524490389814,-0.2727272727272727,-0.2727272727272727,0.09090909090909083,0.09090909090909083,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.999972961646095,-0.9287091935138224,0.23076923076923084,-0.7992666255086415,-0.4545454545454546,-0.2727272727272727,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9995251801265461,-0.9429959282805914,-1.0,-0.948585331032159,0.09090909090909083,-0.4545454545454546,-0.6363636363636364,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999821942547454,-1.0,0.23076923076923084,-0.9437672295968678,-0.09090909090909094,0.8181818181818181,-0.09090909090909094,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999973621118141,-1.0,0.23076923076923084,-0.9446911720030623,0.6363636363636365,0.6363636363636365,0.6363636363636365,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999934052795354,-1.0,-1.0,-0.9409345561434544,0.09090909090909083,0.8181818181818181,-0.09090909090909094,0.2727272727272727,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999320743792143,-1.0,-1.0,-0.9920556196583031,-0.8181818181818181,-0.8181818181818181,0.6363636363636365,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999967026397677,-1.0,-0.23076923076923073,-0.7509179005252742,-0.4545454545454546,-0.4545454545454546,0.4545454545454546,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.9999782374224667,-1.0,-1.0,-0.9069046375480629,0.09090909090909083,-0.2727272727272727,0.09090909090909083,0.8181818181818181,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999116307457738,-1.0,0.23076923076923084,-0.950329930639207,-0.4545454545454546,0.6363636363636365,-0.09090909090909094,0.2727272727272727,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999591127331192,-1.0,-0.23076923076923073,-0.9903258481252892,-0.4545454545454546,-0.4545454545454546,0.6363636363636365,0.6363636363636365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999967026397677,-1.0,-1.0,-0.9929591095485886,-0.09090909090909094,0.09090909090909083,0.4545454545454546,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-0.9999940647515818,-1.0,-1.0,-0.9516209957059704,0.4545454545454546,0.4545454545454546,0.4545454545454546,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999947242236283,-0.9144224587470533,-0.23076923076923073,0.22207066144514997,1.0,1.0,0.4545454545454546,0.4545454545454546,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999967026397677,-0.9858561325808987,-1.0,-0.9761445849068022,0.2727272727272727,-0.6363636363636364,0.6363636363636365,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999940647515818,-1.0,-1.0,-0.9179454169487044,1.0,-0.09090909090909094,0.6363636363636365,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9999947242236283,-1.0,-1.0,-0.939594916351407,-0.09090909090909094,-0.09090909090909094,0.4545454545454546,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9998496403734063,-1.0,-1.0,-0.9441829269827207,0.2727272727272727,-0.8181818181818181,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
-0.9999116307457738,-1.0,-1.0,-0.9908489212196651,0.09090909090909083,0.4545454545454546,-0.09090909090909094,0.2727272727272727,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999657074535839,-1.0,-1.0,-0.9308427734809962,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.8181818181818181,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-0.993198915297623,-1.0,-0.2727272727272727,-0.09090909090909094,0.09090909090909083,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999967026397677,-0.9715693978141295,-1.0,-0.9669368622445158,-0.4545454545454546,0.6363636363636365,0.2727272727272727,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999907673913495,-1.0,0.23076923076923084,-0.9752605249066305,-0.6363636363636364,-0.2727272727272727,0.09090909090909083,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-0.9999993405279536,-1.0,-0.23076923076923073,-0.7512211090736268,0.6363636363636365,0.6363636363636365,0.09090909090909083,0.09090909090909083,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9998997602489376,-0.9715693978141295,-1.0,-0.9940492286465448,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,0.8181818181818181,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9987265594782785,-1.0,0.23076923076923084,-0.8865666557280327,0.6363636363636365,-0.09090909090909094,-0.09090909090909094,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9981976628970145,-1.0,-1.0,-0.9948588341986039,-0.8181818181818181,-1.0,-0.6363636363636364,-0.2727272727272727,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9975474234592012,-1.0,-0.23076923076923073,-0.9630002642449077,-0.09090909090909094,0.09090909090909083,0.4545454545454546,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
-0.9931553396297526,-1.0,0.23076923076923084,-0.9902052207243905,-0.4545454545454546,0.2727272727272727,-0.6363636363636364,-0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-0.9842897993676099,1.0,0.8181818181818181,0.4545454545454546,0.4545454545454546,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9996676260885823,-1.0,-0.23076923076923073,-0.8574438070121371,-0.09090909090909094,-0.09090909090909094,0.6363636363636365,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999967026397677,-1.0,-1.0,-0.9966830013827419,0.2727272727272727,-1.0,-0.2727272727272727,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999947242236283,-0.9572826630473605,-0.23076923076923073,-0.8927995599513374,-0.4545454545454546,0.09090909090909083,0.4545454545454546,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999986810559071,-1.0,-1.0,-0.9884007550653432,1.0,-0.4545454545454546,0.09090909090909083,0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999920863354425,-1.0,-1.0,-0.948312232521937,1.0,1.0,-0.2727272727272727,-0.2727272727272727,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9998226020195012,-1.0,0.23076923076923084,-0.9351684805957754,0.6363636363636365,-0.2727272727272727,-0.09090909090909094,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999808753106526,-1.0,-0.23076923076923073,-0.955755983109897,1.0,0.8181818181818181,0.09090909090909083,0.6363636363636365,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999907673913495,-1.0,-1.0,-0.9977311928230843,1.0,-0.4545454545454546,0.09090909090909083,0.09090909090909083,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9991928062151284,-0.9858561325808987,-1.0,-0.985810443925453,0.6363636363636365,-0.8181818181818181,-0.6363636363636364,0.6363636363636365,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.999963069565398,-1.0,-1.0,-0.9176406744616584,1.0,-1.0,0.6363636363636365,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.999370204195627,-0.8572755196799772,0.23076923076923084,-0.8178753471085556,-0.8181818181818181,0.6363636363636365,-0.4545454545454546,0.8181818181818181,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999703237579092,-1.0,-1.0,-0.9399282923607256,1.0,-0.6363636363636364,0.8181818181818181,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9998034773301538,-1.0,-1.0,-0.9904180227610138,0.2727272727272727,-0.8181818181818181,-0.4545454545454546,-0.4545454545454546,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999723021740485,-1.0,1.0,-0.956159920299102,-0.2727272727272727,-0.09090909090909094,0.4545454545454546,0.4545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9998265588517801,-0.9572826630473605,0.23076923076923084,-0.6409917632685198,-0.2727272727272727,-0.2727272727272727,-0.09090909090909094,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9999907673913495,-0.9858561325808987,-1.0,-0.9922534977497239,-0.8181818181818181,0.09090909090909083,-0.2727272727272727,0.4545454545454546,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
